minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1018,0.007,0.1587,250,0.7024,0.0081,0.155,250,0.8231
1019,-0.007,0.1685,250,-0.6587,-0.0084,0.1613,250,-0.8239
1020,-0.0074,0.1552,250,-0.7527,-0.0068,0.15,250,-0.7175
1021,-0.0043,0.1643,250,-0.4114,-0.0015,0.158,250,-0.1524
1022,-0.0086,0.1607,250,-0.847,-0.0171,0.145,250,-1.8669
1023,-0.0085,0.1515,250,-0.8863,-0.009,0.1475,250,-0.9596
1024,-0.0261,0.1559,250,-2.6435,-0.0293,0.1512,250,-3.0664
1025,-0.0091,0.1559,250,-0.9217,-0.0122,0.1457,250,-1.3184
1026,-0.0056,0.1642,250,-0.5361,-0.01,0.1571,250,-1.0085
1027,-0.01,0.1583,250,-0.9991,-0.0097,0.152,250,-1.0082
1028,0.0078,0.1619,250,0.7598,-0.0026,0.1518,250,-0.2674
1029,-0.0043,0.1344,250,-0.5017,-0.0049,0.1233,250,-0.6247
1030,0.0068,0.1437,250,0.7493,0.0042,0.1356,250,0.4908
1031,0.008,0.1461,250,0.8604,0.0005,0.1391,250,0.0573
1032,-0.0081,0.1348,250,-0.9485,-0.0137,0.1264,250,-1.7104
1033,0.0042,0.1344,250,0.4937,-0.0054,0.1293,250,-0.6595
1034,0.0126,0.142,250,1.3998,0.0013,0.1314,250,0.1545
1035,-0.0081,0.1423,250,-0.9034,-0.0112,0.1344,250,-1.3205
1036,-0.0182,0.1562,250,-1.8434,-0.0213,0.1478,250,-2.2806
1037,-0.0207,0.1613,250,-2.0243,-0.0176,0.1541,250,-1.8098
1038,-0.0103,0.1481,250,-1.1028,-0.0136,0.1418,250,-1.5213
1039,-0.0234,0.1362,250,-2.7117,-0.024,0.1231,250,-3.0761
1040,-0.0234,0.149,250,-2.4795,-0.019,0.1319,250,-2.2829
1041,-0.0126,0.1543,250,-1.2887,-0.0148,0.1466,250,-1.5914
