minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1529,0.004,0.0698,250,0.9068,0.0173,0.0609,250,4.4911
1530,0.0104,0.0621,250,2.6453,0.0187,0.0731,250,4.0484
1531,0.0094,0.054,250,2.7516,0.008,0.0632,250,1.9961
1532,0.0109,0.0578,250,2.9755,0.0095,0.0645,250,2.3244
1533,0.0095,0.0628,250,2.4029,0.0161,0.0692,250,3.6889
1534,0.0054,0.0591,250,1.4471,0.0063,0.0634,250,1.5649
1535,0.0021,0.0599,250,0.5535,0.0004,0.0681,250,0.0983
1536,0.0037,0.0561,250,1.0494,0.0101,0.056,250,2.8513
1537,0.0022,0.0599,250,0.5682,0.001,0.0617,250,0.2656
1538,0.0045,0.0614,250,1.1486,0.0089,0.0557,250,2.5371
1539,0.0017,0.0622,250,0.4229,0.0089,0.0703,250,1.999
1540,0.002,0.0548,250,0.5789,0.0101,0.0634,250,2.5261
1541,0.0088,0.0615,250,2.2707,0.0136,0.0637,250,3.3775
1542,0.0081,0.0537,250,2.3764,0.0109,0.0548,250,3.1441
1543,0.0032,0.056,250,0.9071,0.0125,0.0598,250,3.2963
1544,0.0036,0.0511,250,1.1095,0.006,0.0556,250,1.6962
1545,0.0028,0.0469,250,0.9281,0.0104,0.0547,250,3.0043
1546,-0.0013,0.0605,250,-0.3427,0.0011,0.0711,250,0.2396
