minute,ic_mean,ic_std,ic_n,ic_t,rankic_mean,rankic_std,rankic_n,rankic_t
1524,0.0082,0.056,250,2.3144,0.005,0.0586,250,1.3445
1525,0.0092,0.0636,250,2.2744,0.0063,0.0671,250,1.4881
1526,0.0065,0.0535,250,1.9277,0.0071,0.0574,250,1.9628
1527,0.0171,0.0727,250,3.7133,0.019,0.0761,250,3.9425
1528,0.0105,0.0803,250,2.0691,0.0118,0.0789,250,2.3585
1529,0.0114,0.0556,250,3.2513,0.0152,0.0566,250,4.2383
1530,0.0094,0.056,250,2.6393,0.0093,0.0636,250,2.3024
1531,0.0034,0.0614,250,0.8714,0.0005,0.0648,250,0.1303
1532,0.0027,0.0547,250,0.7884,0.0018,0.0636,250,0.4446
1533,0.0079,0.069,250,1.7996,0.0069,0.0669,250,1.6294
1534,0.0012,0.061,250,0.3163,-0.0027,0.0669,250,-0.6378
1535,-0.004,0.0589,250,-1.0793,-0.0056,0.0594,250,-1.4989
1536,0.001,0.055,250,0.2928,0.0016,0.0586,250,0.4396
1537,-0.0011,0.0598,250,-0.283,-0.0043,0.062,250,-1.0991
1538,0.0091,0.0624,250,2.3175,0.0082,0.0582,250,2.2152
1539,0.0063,0.0564,250,1.7611,0.0044,0.0646,250,1.0774
1540,0.008,0.0602,250,2.1108,0.0065,0.058,250,1.7737
1541,0.016,0.0628,250,4.0367,0.0128,0.0572,250,3.5396
1542,0.0073,0.0531,250,2.1879,0.0088,0.057,250,2.4488
1543,0.0085,0.0541,250,2.48,0.0075,0.0546,250,2.1785
1544,0.0024,0.0594,250,0.6303,0.0007,0.0548,250,0.2011
1545,0.0055,0.0575,250,1.5143,0.004,0.0529,250,1.2044
1546,0.0031,0.065,250,0.7545,0.002,0.075,250,0.4162
1547,-0.0037,0.069,250,-0.8469,-0.0047,0.078,250,-0.95
